#CharNo	Charactor name	Event name	hash-a	hash-p	hash-d	hash-w	sel1	sel1-effect	sel2	sel2-effect	sel3	sel3-effect	sel4	sel4-effect	sel5	sel5-effect
30	[サクラ、すすめ！]サクラバクシンオー(育成)	初詣	0101818181830303	aa0001fcfff8fe01	7fff3f3f3f3fbffb	070787878f8f0f0f	超健康優良児になる	体力+30	超模範的ウマ娘になる	全ステータス+5	超スピード以外の武器を持つ	スキルpt+35				
30	[サクラ、すすめ！]サクラバクシンオー(育成)	勝負服でバクシン！	0080f0f8f8f88000	e87f3ec1c086c03f	3f3f838393933f3f	8181f9f9f9f98101	走りで語ろうか	パワー+10 根性+10 ランダムで「注目株」	意気込みを語ろうか	賢さ+20 ランダムで「注目株」						
30	[サクラ、すすめ！]サクラバクシンオー(育成)	新年の抱負	0101c1e1e1e10101	aa1e0ef0f0e1f11e	ffff9f979797ffbb	0307e3e3e3e30303	明日に向かってバクシンだ！	スピード+10	今は羽化を待つ時、休もう	体力+20	逆に何がしたい？	スキルpt+20				
30	[サクラ、すすめ！]サクラバクシンオー(育成)	粋か！バクシンか！	0101a1f9f9b10101	aa1330ccddc3cf32	7fbf43737363bbfb	0103b3fbfbbb0303	1つをじっくり味わう、粋派	体力+10 スキルpt+5	たくさん食べる、バクシン派	体力+30 スキルpt+10 ランダムでスピード-5 ランダムで「太り気味」						
30	[サクラ、すすめ！]サクラバクシンオー(育成)	大切な方と、一緒にッ！	0101d1f9f9f90101	a81737c8ccf9f806	bf6fb3b3b393efbb	0103dbfbfbf90103	カニは、根気勝負！	根性+10	道具でサクッといける	スピード+5  スタミナ+5						
30	[サクラ、すすめ！]サクラバクシンオー(育成)	追加の自主トレ	0101c1e1e1e10101	aa1e1fe2e271f00e	ffff0f8b8b8bdfbb	0307e3e3f3f30303	追加で走る？	体力-5 直前のトレーニング種別+5 秋川理事長の絆ゲージ+5	明日も頑張ろうね	体力+5						
30	[サクラ、すすめ！]サクラバクシンオー(育成)	恋はバクシン！	0080e0f0f0f08001	ee7f1fc0c003c03f	3f3f078707873f3f	8181f3f3f3f38301	切な人を見つけるとか？	スタミナ+10 賢さ+10	ごめん、俺もよくわからない	根性+20						
31	[フィーユ・エクレール]カレンチャン(育成)	World is……？	010101f1e1c10101	aa1e0ff0e30e7c07	ffdf27270b97ffff	0303d3f3f7d70303	カレンはパワフルだな！	パワー+10	行動力がすごすぎる……	スピード+10						
31	[フィーユ・エクレール]カレンチャン(育成)	あんし～ん笹針師、参☆上	010131bdf9fd0101	aa1530f2cf1fce21	7b9f63696369efbb	0101bdfdfdfd0103	強いウマ娘になれる秘孔を狙う	【成功時】 全ステ+20\n【失敗時】 やる気-1 全ステ-15 「夜ふかし気味」	レースで勝てる秘孔を狙う	【成功時】 「コーナー回復〇」 「直線回復」\n 【失敗時】 やる気-1 体力-20	元気で健康になれる秘孔を狙う	【成功時】 体力最大値+12 体力+40\n【失敗時】 やる気-1 体力-20 「練習ベタ」	魅力アップの秘孔を狙う	【成功時】 体力+20 やる気+1 「愛嬌〇」\n【失敗時】 やる気-1 体力-10	不安なのでやめておく	体力+10
31	[フィーユ・エクレール]カレンチャン(育成)	いっしょに、食べよ？	010139f9f9f90101	aa1f33e0dc1fc138	ffbff323a7c3fbff	01033bf9fbfb0303	俺も一緒に食べていいかな？	体力+ スキルpt+5	カレン、頑張れ！	体力+20 スキルpt+10 ランダムで「太り気味」						
31	[フィーユ・エクレール]カレンチャン(育成)	お大事に！	010141c1c1c10101	aa070ff8f071f00f	bf7f9f9f9f977fff	0107c7e7e7c70707	……今日だけだぞ	【失敗時】 やる気-1 直前のトレーニング種別-5～10 確率で「練習ベタ」\n【成功時】 「練習上手○」	実は元気でしょ？	【失敗時】 やる気-1 直前のトレーニング種別-5～10 確率で「練習ベタ」\n【成功時】 「練習上手○」						
31	[フィーユ・エクレール]カレンチャン(育成)	お勉強させてもらいます♪	0101e9f9f9f90101	aa0327fcd8c3c93c	f7ffab8bb3b3efff	0101f9fdfdfd0103	一緒に踊らせてもらおう！	体力-10 スピード+20	見学しよう！	「差し駆け引き」ヒントLv+1						
31	[フィーユ・エクレール]カレンチャン(育成)	ガタン、ゴトン、ころん					寝かせておこう	賢さ+10	……起こしておくか	スタミナ+10						
31	[フィーユ・エクレール]カレンチャン(育成)	カレン的SNSとの付き合い方♪	0080167f7f7f0000	967f7f818012856f	3b3b6ce8e8e4dd33	0081bf7f7f7f0101	カレンのカワイさで導く	スピード+20	ガイドラインに則って対処	賢さ+20						
31	[フィーユ・エクレール]カレンチャン(育成)	これがカレンの勝負服					（伝説の生地を探しに海へ……）	スピード+10 スタミナ+10 ランダムで「練習上手〇」	（奇跡の染料をとりに山奥へ……）	スピード+10 パワー+10 ランダムで「練習上手〇」						
31	[フィーユ・エクレール]カレンチャン(育成)	すべては――のため					そしてもっとカワイくなりたいんだな	スピード+5 パワー+5	学園を乗っ取るのか……！？	スピード+10	……地球カワイイカレンチャン化計画	スピード+5 賢さ+5				
31	[フィーユ・エクレール]カレンチャン(育成)	せーのっ！					キレのある走りを見せてくれ！	スピード+10	本当に大丈夫……？	賢さ+10						
31	[フィーユ・エクレール]カレンチャン(育成)	ダンスレッスン	010181e1e1e10101	aa1f1cc0e33fe618	ffff2f4b8b8b7fbb	0307e3f3f3e30303	踊るなら場所を変えよう	スピード+10	ダメ、ちゃんと見学に専念しよう	根性+10						
31	[フィーユ・エクレール]カレンチャン(育成)	どんなカレンがお・す・き？	00804e7e7e7e0001	81ff3ec18315813f	3f2f96d4d4d43f2d	0181cf7f7f7f0101	攻め攻めカレン	スピード+10 パワー+10	モードなカレン	スタミナ+10 根性+10						
31	[フィーユ・エクレール]カレンチャン(育成)	まずは、なかよくなるため	010189fdfdfd0101	aa3424c3dbf9d924	f7ff335969d97fff	0101bdfdfdfd0103	ワガママ……？	パワー+10	なるほどな～！	賢さ+10						
31	[フィーユ・エクレール]カレンチャン(育成)	もっと、つながるため					カレンのウマスタで助けられない？	根性+10	俺がなんとかしてみるよ！	パワー+10						
31	[フィーユ・エクレール]カレンチャン(育成)	レース勝利！	01016161e1610101	aa1e1ef1f101e13e	df7fdfdbdfdfdfbf	010767e7e7e70703	よく頑張ったもんな！	体力-15 ランダム1種+5～10 スキル+Pt30～50 ランダムヒント	次はもっと喜んでもらいたいな	体力-5～20 ランダム1種+5～10 スキルPt+30～50 ランダムヒント						
31	[フィーユ・エクレール]カレンチャン(育成)	レース入着	010141e1e1610103	aa1c1ef1fd01e11e	df7fdfdf17d7dfbf	010767e7e7e70703	よく頑張った！	体力-20 ランダム1種+3～7 スキルPt+30～50 ランダムヒント	カレンならもっと頑張れる！	体力-10～40 ランダム1種+5～10 スキルPt+30～50 ランダムヒント						
31	[フィーユ・エクレール]カレンチャン(育成)	レース敗北	01014161e1610101	aa1e1ef3f001e13e	ff7f9f9797d77fbb	030763e3e7e70707	上	体力-25 ランダム1種+3～5 スキル+10～25	下	体力-15～35 ランダム1種+4 スキルpt+10～25						
31	[フィーユ・エクレール]カレンチャン(育成)	夏合宿（２年目）にて	0101f1f9f1f90101	aa1111e6e7d9cd32	f7ff430327232bdf	0103f3fbf9f90303	スポ根定番の砂浜ダッシュ！	パワー+10	修行っぽい灼熱の正座耐久戦！	根性+10						
31	[フィーユ・エクレール]カレンチャン(育成)	思い出の味					苦手のものかな	スタミナ+10	好きなもの！	パワー+10						
31	[フィーユ・エクレール]カレンチャン(育成)	初詣	0103818181830303	aa05017e7f7c7e01	7fff3f3f3f3f3fff	030f8f8f87870f0f	健やかでいてほしい	体力+30	強いウマ娘になってほしい	全ステータス+5	色んな武器を持ってほしい	スキルpt+35				
31	[フィーユ・エクレール]カレンチャン(育成)	新年の抱負	0101c1e1e1e10101	aa1e0ef0f0e1f11e	ffff9f979797ffbb	0307e3e3e3e30303	とにかくスピードを磨く！	スピード+10	新年は焦らず休む	体力+20	ティアラのために多面的な磨きを	スキルPt+20				
31	[フィーユ・エクレール]カレンチャン(育成)	追加の自主トレ	010181e1e1e10101	aa1c1de6e071f40f	ffff0f8b8b8b5fbf	0107e3e3f7f70303	諦めずにもう一度アタックしよう！	体力-5 直前のトレーニング種別+5 秋川理事長の絆ゲージ+5	小休止も必要じゃないか？	体力+5						
32	[Nevertheless]ナリタタイシン(育成)	bg					しりとりしよう！	スタミナ+10	追いかけっこで勝負！	スピード+10						
32	[Nevertheless]ナリタタイシン(育成)	easy game					お願いします！	パワー+10	まだまだ！	根性+10						
32	[Nevertheless]ナリタタイシン(育成)	gg					ウイニングチケット	根性+10	ビワハヤヒデ	賢さ+10	スーパークリーク	スタミナ+10				
32	[Nevertheless]ナリタタイシン(育成)	Unknown music	010101f1f1f10101	aa1b19c4e43ffe01	ffff3727a7a75bff	030393f3f7f70303	生演奏のR&B	パワー+10	セカイ系ポップス	賢さ+10						
32	[Nevertheless]ナリタタイシン(育成)	アタシのまま、強く	0080f8f878780001	cfff3607c1c0c831	2f3f23e3e3e3bf5f	8181f9f979f90303	ここからが本当のスタートだな！	パワー+20	でも俺には頼ってほしい	スピード+20						
32	[Nevertheless]ナリタタイシン(育成)	あんし～ん笹針師、参☆上	010131bdf9fd0101	aa1530f2cf1fce21	7b9f63696369efbb	0101bdfdfdfd0103	強いウマ娘になれる秘孔を狙う	【成功時】 全ステ+20\n【失敗時】 やる気-1 全ステ-15 「夜ふかし気味」	レースで勝てる秘孔を狙う	【成功時】 「コーナー回復〇」 「直線回復」\n 【失敗時】 やる気-1 体力-20	元気で健康になれる秘孔を狙う	【成功時】 体力最大値+12 体力+40\n【失敗時】 やる気-1 体力-20 「練習ベタ」	魅力アップの秘孔を狙う	【成功時】 体力+20 やる気+1 「愛嬌〇」\n【失敗時】 やる気-1 体力-10	不安なのでやめておく	体力+10
32	[Nevertheless]ナリタタイシン(育成)	お大事に！	0101c1c1c1c10101	aa000ffff8e7f004	ffff9f9f9f977fbf	0307c7e7e7c70703	それで悪化したら大変だ	【失敗時】 やる気-1 直前のトレーニング種別-5～10 確率で「練習ベタ」\n【成功時】 「練習上手○」	わかった！トレーニングを再開しよう！	【失敗時】 やる気-1 直前のトレーニング種別-5～10 確率で「練習ベタ」\n【成功時】 「練習上手○」						
32	[Nevertheless]ナリタタイシン(育成)	かごの扉はその手で開けろ	010159fdfdf90101	aa1c36e3cbd9c826	fb7f9391c1937fbf	0101fdfdfdfd0101	よし、戻ってお茶でもいれよう！	スタミナ+5 根性+5	よし、友だちたくさん集めよう！	スピード+5 パワー+5						
32	[Nevertheless]ナリタタイシン(育成)	タイシンのSOS	0081d1f979790101	ecff3301c078cc33	7f3f37a5a5e59fff	0183f9f9fb7b0101	俺が靴を買ってくるよ	スピード+10 賢さ+10	靴屋まで肩を貸すよ	スタミナ+20						
32	[Nevertheless]ナリタタイシン(育成)	ダンスレッスン	0101a1e1e1e10101	aa5f1cc0e33fe608	ffff0b4b8b8b7fdf	0303e3f3f7e70303	いや、本当にすごいよ！	根性+10	俺も踊りたくなってきた！	賢さ+10						
32	[Nevertheless]ナリタタイシン(育成)	ハラハラなサバイバル	0080f8fc7c7c0001	caff3d02c0c5c333	2b3f69e1e9e9377b	0181fdfd7dfd0101	ここでもできるトレーニングがある！	パワー+20 確率で「愛嬌○」	早く見つけてもらえるよう努力しよう！	根性+10 賢さ+10						
32	[Nevertheless]ナリタタイシン(育成)	ムカつく気持ちは自主トレで	010131fdfdfd0101	aa3235ddc2c4ce33	ffbbc5e1617173af	01013dfdfdfd0303	むしろもう切り上げたほうがいい	体力+10	やってもいいけどほどほどにな	体力+10 スキルPt+25	思う存分やるといいよ！	体力-15 やる気+1 スタミナ+15 根性+15				
32	[Nevertheless]ナリタタイシン(育成)	モヤつく気持ちは自主トレで？	010135fffd7d0101	aa763189daf4c433	f7bb456561f17bbf	0101b7fffdfd0101	じゃあ代わりにゆっくり休もうか	体力+10	ほどほどになら大丈夫だ！	？	いや、思う存分やろう！	体力-15 賢さ+10				
32	[Nevertheless]ナリタタイシン(育成)	レース勝利！	01016161e1610101	aa1e1ef1f101e13e	df7fdfdbdfdfdfbf	010767e7e7e70703	みんな、すごいって思うな！！	体力-15 ランダム1種+5～10 スキル+Pt30～50 ランダムヒント	（黙ってタイシンを見守る）	体力-5～20 ランダム1種+5～10 スキルPt+30～50 ランダムヒント						
32	[Nevertheless]ナリタタイシン(育成)	レース入着	010161e1e1610101	aa1c1ef3f801e13e	ff7fdfdf97d77fbb	030763e3e7e70707	でも、いい走りだったぞ！	体力-20 ランダム1種+3～7 スキルPt+30～50 ランダムヒント	次こそ１着を目指そう！	体力-10～40 ランダム1種+5～10 スキルPt+30～50 ランダムヒント						
32	[Nevertheless]ナリタタイシン(育成)	レース敗北	01014161e1610101	aa1e1ef3f001e13e	ff7f9f9797d77fbb	030763e3e7e70707	俺はタイシンの強さを信じているぞ	体力-25 ランダム1種+3～5 スキル+10～25	悔しさをバネにトレーニングだ	体力-15～35 ランダム1種+4 スキルpt+10～25						
32	[Nevertheless]ナリタタイシン(育成)	栄養食品は希望の食品?	0101f9f9f9f90101	ea1637c0ce98c937	f7dfa323c3939bff	0103f9f9f9f90303	食べすぎないよう気をつけて	体力+10 スキルPt+5	よし！栄養ガッツリとろう！	体力+30 スキル+10 確率で「太り気味」 確率でパワー-5						
32	[Nevertheless]ナリタタイシン(育成)	夏合宿（２年目）にて	0101f9f9f1f90101	aa1311e6e7d9cd03	d7bf43032723afd7	0103f9f9f9f90303	スイカ割りでパワートレーニング	パワー+10	タイヤ引きで根性トレーニング	根性+10						
32	[Nevertheless]ナリタタイシン(育成)	寡黙なふたり					ハヤヒデ、きっと喜ぶよ	スタミナ+10	・・・ああ、帰ろうか	スピード+10						
32	[Nevertheless]ナリタタイシン(育成)	距離	0101818181810303	aa0001fefcfcff00	7fff3f3f3f3fffff	07078f87878f0f0f	探しに行くべき	やる気+1 根性+10	じっと待つべき	「後方待機」ヒントLv1						
32	[Nevertheless]ナリタタイシン(育成)	後日レポート提出済	010191f1f1d10101	ae1333ccc70cdc33	bfdf272727276bdb	0103d3fbfbf90303	消化速度を著しく上げる薬を勧める	スピード+10	栄養摂取効率を上げる薬を勧める	スタミナ+5 パワー+5						
32	[Nevertheless]ナリタタイシン(育成)	初詣	0101818181830303	aa0001fcfff8fe01	7fff3f3f3f3fbffb	070787878f8f0f0f	何か美味しいもの奢るよ	体力+30	いっそランニングでもしようか	全ステータス+5	ゲーセンでも行こうか！	スキルpt+35				
